path	translation	split
common_voice_mn_18586754.mp3	He put animal heart and lung to his bottom.	train
common_voice_mn_18587145.mp3	The summer sun has made her skin tan and her cheeks blushing red.	train
common_voice_mn_18587146.mp3	You are not ready to get rich by selling bones.	train
common_voice_mn_18587147.mp3	How come you know it since you do not leave the village.	train
common_voice_mn_18587148.mp3	These are all our people.	train
common_voice_mn_18587149.mp3	But proposal to make private property was arouse from management scientists.	train
common_voice_mn_18619661.mp3	Did you receive the mail we have sent you after a week of coming to the town.	test_dup
common_voice_mn_18619662.mp3	Changes the government to civilians, then stealing the fund is not the way of democracy.	train
common_voice_mn_18619663.mp3	I was thinking nothing other than getting caught for my fake document.	train
common_voice_mn_18619664.mp3	Our guys tend to be timid and shy, it’s easily seen during Kizomba classes.	train
common_voice_mn_18619665.mp3	The face was covered with thick make up powder and dust of the road.	train
common_voice_mn_18619682.mp3	Sanjaa and Densmaa were carrying luggage and boxes, Nanjid almost didn’t work.	test_dup
common_voice_mn_18619683.mp3	We need to go further and realize there is no way of going back.	dev_dup
common_voice_mn_18619684.mp3	But poison was found from Napoleon's hair ten times bigger than normal scale.	test_dup
common_voice_mn_18619685.mp3	What is it in my body, my wife?	train
common_voice_mn_18619686.mp3	Japanese symbol Fuji mountain is placed in Shizuya region.	test_dup
common_voice_mn_18619699.mp3	Twins are expressing realistically even craziest ideas.	test_dup
common_voice_mn_18619700.mp3	If you ride it for many days, it will get weak and tired.	train
common_voice_mn_18619702.mp3	This man became different immediately after he saw Tseregmaa.	train
common_voice_mn_18619703.mp3	She proved her mother that she will not spill.	dev_dup
common_voice_mn_18619705.mp3	People say it can defeat any misfortune like cutting it with diamond.	test_dup
common_voice_mn_18619720.mp3	In Mongolian Language the word “Perfect” means every kind of wellness and happiness.	test_dup
common_voice_mn_18619721.mp3	The Chinese national bank neglects that their restricted limitation took for market.	train
common_voice_mn_18619722.mp3	Ohio nuclear submarine can even change its missile launcher.	train
common_voice_mn_18619723.mp3	There is no other option than going to my class even I came late.	test_dup
common_voice_mn_18619724.mp3	God was angry, then he deported brown old man with his twin dragon.	test_dup
common_voice_mn_18619730.mp3	It is hard to do purchase when the children are near.	test_dup
common_voice_mn_18619732.mp3	However, not the song that was airing on their radio.	test_dup
common_voice_mn_18619734.mp3	How are you feeling?	test_dup
common_voice_mn_18619737.mp3	To do that, he learned French, Spanish, Italian, German, and Latin languages by himself.	train
common_voice_mn_18619739.mp3	Take a sit for a second by binding your perfect body.	dev_dup
common_voice_mn_18619740.mp3	And such work tasks continue from dawn to evening.	test_dup
common_voice_mn_18619741.mp3	When our eyes met, she bowed her head a little bit and smiled to me.	test_dup
common_voice_mn_18619742.mp3	Mary’s heart was beating hardly when her dad arrived from work.	test_dup
common_voice_mn_18619743.mp3	If you ask me where the palace is, it is all over the town.	test_dup
common_voice_mn_18619744.mp3	When it comes to office attire, employees choose their own clothes based on their individual taste and liking.	dev_dup
common_voice_mn_18619752.mp3	Cops surrounded Argyll Street, and Queen's family arrived.	test_dup
common_voice_mn_18619753.mp3	I waited thinking that it must come in few days but it did not.	dev_dup
common_voice_mn_18619754.mp3	Are fine with the hard work again?	train
common_voice_mn_18619758.mp3	Of course I had a bad time, but I will get by until the end.	test_dup
common_voice_mn_18619760.mp3	My leader only knows about it.	train
common_voice_mn_18619783.mp3	What a big country has a millions of animals?	train
common_voice_mn_18619785.mp3	This is huge contribution to start this project for Mongolian economy and anthropology.	test_dup
common_voice_mn_18619786.mp3	How come the problems were this expensive?	test_dup
common_voice_mn_18619787.mp3	For this we had a problem for managing these for real life.	train
common_voice_mn_18619788.mp3	As for herders, passing winter without losing many animals is more important than retirement.	test_dup
common_voice_mn_18619812.mp3	They say now it’s less crowdy on the streets.	train
common_voice_mn_18619813.mp3	The black sleeves were torn and a dirty brown elbow appears.	train
common_voice_mn_18619815.mp3	You can see nothing new sitting in one place.	train
common_voice_mn_18619816.mp3	Get married to this old crook’s wife.	train
common_voice_mn_18619845.mp3	He/she/you should think that: “In contrary, he/she / you has/have gained a lot	test_dup
common_voice_mn_18619846.mp3	After that our Russian millionaire did a deterministic step.	test_dup
common_voice_mn_18619847.mp3	His governing among the wild horseman folks was absolute.	train
common_voice_mn_18619849.mp3	It is best for children to not change their natural character.	dev_dup
common_voice_mn_18619869.mp3	I used to be starving at days because my day job was not finished yet.	dev_dup
common_voice_mn_18619870.mp3	But from their choice I had to say no to chips for many times.	train
common_voice_mn_18619871.mp3	That is why, the administration officers always change, also unproductive and inability to do work situations, and corruption was common.	train
common_voice_mn_18619872.mp3	I thought when it would be done if we start tomorrow.	train
common_voice_mn_18619873.mp3	Mongolian language belongs to Altaic language family.	train
common_voice_mn_18619890.mp3	When the other one went back, they said very well pour me another one.	dev_dup
common_voice_mn_18619891.mp3	On the other hand, you should come from the behind or sideways.	train
common_voice_mn_18619892.mp3	One of the important viewpoints is to live in the present.	test_dup
common_voice_mn_18619893.mp3	For that reason I had to win myself.	test_dup
common_voice_mn_18619894.mp3	Today Prince Harry of Great Britain and Hollywood actress Meghan Markle are getting married.	test_dup
common_voice_mn_18619901.mp3	The tired guest has fall asleep very soon.	test_dup
common_voice_mn_18619902.mp3	When the information is too much, it shows that organized and well managed summary is important.	train
common_voice_mn_18619903.mp3	He suspected some of the robbers would enter.	test_dup
common_voice_mn_18619904.mp3	Toad said, “I will listen to all of them and tell you”.	train
common_voice_mn_18619905.mp3	people read Dodijajaa spell to cure diseases and fix the mole.	train
common_voice_mn_18663921.mp3	The security system in China has been renewed due to the increased number of attack.	dev_dup
common_voice_mn_18663922.mp3	Anyone will kill them.	train
common_voice_mn_18663923.mp3	What can you give me since you can’t make money?	test_dup
common_voice_mn_18663924.mp3	Being a soldier has higher priority from other jobs and works more than ever.	dev_dup
common_voice_mn_18663925.mp3	Therefore, Lovisa tried to ask her daughter everything but she failed.	dev_dup
common_voice_mn_18663926.mp3	It should be too expensive for you!	train
common_voice_mn_18663927.mp3	Our department cooperates with social anthropology department of Cambridge.	dev_dup
common_voice_mn_18663928.mp3	what is this smelling?	dev_dup
common_voice_mn_18663929.mp3	You always think seriously.	train
common_voice_mn_18663930.mp3	Most of the athletes predicted for the medals have disappointed their compatriots.	dev_dup
common_voice_mn_18663931.mp3	First of all I want to let you know that my parents have passed away.	train
common_voice_mn_18663932.mp3	There are a lot of contents Yumsunov's work like looking down on shamans and praising the Buddhism.	train
common_voice_mn_18663933.mp3	Since then I was a third grade student and went to school in fall.	test_dup
common_voice_mn_18663934.mp3	In addition to that the smokers were impatient.	dev_dup
common_voice_mn_18663935.mp3	However, the foundation of the new district was allocated last year, and over ten residential buildings now constructed there.	train
common_voice_mn_18663941.mp3	Everyone will understand that money can't be food.	train
common_voice_mn_18663942.mp3	Then there is end to a mother’s submissive character.	dev_dup
common_voice_mn_18663943.mp3	You can’t tell that when he brings in something he made us problems.	dev_dup
common_voice_mn_18663944.mp3	This means there is no longer Peirrak lady.	dev_dup
common_voice_mn_18663945.mp3	You will become free soon.	train
common_voice_mn_18663946.mp3	Do you think dad will be at home tomorrow?	dev_dup
common_voice_mn_18663947.mp3	The ministry of agricultural policy is one of the few active apparatuses out there.	dev_dup
common_voice_mn_18663948.mp3	Our wills are not futuristic.	train
common_voice_mn_18663949.mp3	Think the game is over If they did it intentionally.	test_dup
common_voice_mn_18663950.mp3	It was not an ordinary prediction and suspicion of the King, when he sent the soldiers to England and Spain.	dev_dup
common_voice_mn_18663951.mp3	After all they started looking at life from different perspectives.	train
common_voice_mn_18663952.mp3	Experienced people’s group could find more than enough possibilities in just a few minutes.	test_dup
common_voice_mn_18663953.mp3	After the lesson, Soochiro suddenly arrived at the discipline room.	dev_dup
common_voice_mn_18663954.mp3	I was finally relieved and started solving my problems after everything has been resolved.	train
common_voice_mn_18663955.mp3	We are announcing our researches and you can see every year.	test_dup
common_voice_mn_18663956.mp3	This was very interesting event that many popular people were gathered.	test_dup
common_voice_mn_18663957.mp3	We decided to take a plane since we came to ‘Nisleg’ center after we talked to Chinbat.	train
common_voice_mn_18663958.mp3	But his heart has no passion for it.	train
common_voice_mn_18663959.mp3	Maybe this is the last time you are seeing her.	test_dup
common_voice_mn_18663960.mp3	Ruddy shelduck quacks from the sky which makes my heart pound.	test_dup
common_voice_mn_18663961.mp3	He prepared the night drink and pillow for the head monk Hamba.	test_dup
common_voice_mn_18663962.mp3	I could tell by the situation that he did not work since morning.	dev_dup
common_voice_mn_18663963.mp3	It is also a matter of tackling time.	train
common_voice_mn_18663964.mp3	Some emotional girls wiped off their tears during a literature class.	dev_dup
common_voice_mn_18663965.mp3	So we will never split, we will live together until my entire life.	dev_dup
common_voice_mn_18663966.mp3	This association became the strongest impact over four years.	dev_dup
common_voice_mn_18663967.mp3	You can give presents like nice socks to your lovers in the New Year.	test_dup
common_voice_mn_18663968.mp3	You can do a different job with the same company.	train
common_voice_mn_18663969.mp3	After the Democratic Revolutionary Party won, Mongolia has started the era of reform.	dev_dup
common_voice_mn_18663970.mp3	The soul of develop independently is allowance of personal property.	dev_dup
common_voice_mn_18663971.mp3	Balance is the base of adaptation.	train
common_voice_mn_18663972.mp3	Traditional vodka “ “Shiguderi” “ is not for getting drunk but should be presented on the table for the celebration.	test_dup
common_voice_mn_18663973.mp3	It is dawn in Madrid and the morning breeze blew.	train
common_voice_mn_18663974.mp3	Claire was looking at him and turned away.	test_dup
common_voice_mn_18663975.mp3	A hole has been created where eyes were.	dev_dup
common_voice_mn_18663976.mp3	First of all, the agents were lacking the quality to determine a result.	test_dup
common_voice_mn_18663977.mp3	But a lot of things happened, and he forgot what his dad told him and his dreams.	dev_dup
common_voice_mn_18663978.mp3	Not development but a challenge, furthermore the main cause of the crisis is not well planned and not consistently implemented projects.	train
common_voice_mn_18663979.mp3	I want to stress that Napoleon didn’t die from overdose.	test_dup
common_voice_mn_18663980.mp3	From early age he was deeply interested in tales and legends.	train
common_voice_mn_18663981.mp3	When things get rare, its value increases and people miss it more.	train
common_voice_mn_18663982.mp3	Tell them that I will take the black bags behind the products.	dev_dup
common_voice_mn_18663983.mp3	Dendew passed his day by slaughtering a sheep at the Lord's place and eating some stomachs.	dev_dup
common_voice_mn_18663984.mp3	However, they understood, they shouldn't show this to their parents.	train
common_voice_mn_18663985.mp3	I haven't even thought about it.	test_dup
common_voice_mn_18663986.mp3	it has an effect on your child’s health if you give antibiotics immediately when the cold gets worse.	train
common_voice_mn_18663987.mp3	Gerel is my real bride that I got.	train
common_voice_mn_18663988.mp3	By searching radio signals, Russian can find them easily.	dev_dup
common_voice_mn_18663989.mp3	There are some moments that we faced dead ends.	train
common_voice_mn_18663990.mp3	Remains of silk clothing and accessories made of bronze and silver were found from tomb.	dev_dup
common_voice_mn_18663991.mp3	That city will be still despite any forces.	dev_dup
common_voice_mn_18663992.mp3	I wanted to run to any direction I want like a rabbit.	dev_dup
common_voice_mn_18663993.mp3	You collect pictures of protected animals.	train
common_voice_mn_18663994.mp3	It's theft, but it's not that serious.	train
common_voice_mn_18663995.mp3	I couldn’t get to know your name.	train
common_voice_mn_18664000.mp3	We talked, we will never open our mouths about that samurai.	dev_dup
common_voice_mn_18664001.mp3	Carlo appreciated when he/she said it.	dev_dup
common_voice_mn_18664002.mp3	Mongolian gentlemen, I am very pleased to see you all.	dev_dup
common_voice_mn_18664004.mp3	I am about to start my television after I went to my home.	dev_dup
common_voice_mn_18664006.mp3	But he keeps repeating two three times a thing, that can be said once.	test_dup
common_voice_mn_18664007.mp3	I saved money while I was struggling to find daily meal.	train
common_voice_mn_18664008.mp3	One always takes care of their own belonging.	test_dup
common_voice_mn_18664009.mp3	I am lucky enough to attend a college, I thought to myself.	dev_dup
common_voice_mn_18664020.mp3	But then why did we find your photo inside his mouth when he was dead?	train
common_voice_mn_18664022.mp3	Maybe because it’s an open plain steppe without any shelter.	train
common_voice_mn_18664023.mp3	Some ministries continued our contracts, but minister of finance completely ignored our request.	test_dup
common_voice_mn_18664024.mp3	It said that it’s from ‘the student Sarangaa who is working in Noyn-Ovoo soum, Dornogovi province.	train
common_voice_mn_18664025.mp3	In other words, the Setsen khundlen khan title had a big reward.	train
common_voice_mn_18664026.mp3	Japan's cyber-security minister Yoshitaka has admitted that he has never used a computer before.	train
common_voice_mn_18664027.mp3	The Marxists found the most relevant explanation.	test_dup
common_voice_mn_18664029.mp3	It will be not wrong if you take an example from the activities of Buddhism and Christian religions.	train
common_voice_mn_18664030.mp3	Is he returned back with stone staircase?	dev_dup
common_voice_mn_18664031.mp3	Because to get rid of a problem, they will want to .run away from it.	dev_dup
common_voice_mn_18664032.mp3	I used think about this a lot when I was a kid.	train
common_voice_mn_18664033.mp3	If we see it, the eternal sky, could be related description to that.	test_dup
common_voice_mn_18664034.mp3	I have nothing to tell you by betting my future.	test_dup
common_voice_mn_18664035.mp3	Son, I think you should pray for your sin.	dev_dup
common_voice_mn_18664036.mp3	But my instinct told me to get away from here.	train
common_voice_mn_18664037.mp3	Current Mongolian language Unicode standard wasn’t an optimal solution.	test_dup
common_voice_mn_18664038.mp3	Even though she was a mother like others, she used to be mean to them.	train
common_voice_mn_18664039.mp3	What are you planning to do?	dev_dup
common_voice_mn_18664040.mp3	There was that sound again when we moved further.	train
common_voice_mn_18664041.mp3	Congratulations for all the women who are working with their husbands in the country border,” he said.	train
common_voice_mn_18664042.mp3	Tulgaa immediately cried when he dipped his hands in water.	test_dup
common_voice_mn_18664043.mp3	On the first day of spring, I took my chain spear and went to the Coral Bay.	train
common_voice_mn_18664044.mp3	It was hilarious how people are taking the character of this film.	train
common_voice_mn_18664045.mp3	Soon he easily recognized and found his friends by the white flag hanging from the door.	dev_dup
common_voice_mn_18664046.mp3	They dig the ground and push to flatten one by one.	train
common_voice_mn_18664047.mp3	Even your kindness might give some wrong impression.	test_dup
common_voice_mn_18664048.mp3	The amount of common spending and the unit product doesn’t have to be similar, making it simpler.	test_dup
common_voice_mn_18664049.mp3	The government posted about the schedule in different days for poor people.	test_dup
common_voice_mn_18664050.mp3	I would like to talk about the origins of Mongolians with you.	train
common_voice_mn_18664051.mp3	Give a chance to a girl to say what she knows!	test_dup
common_voice_mn_18664052.mp3	He has many acquaintances.	train
common_voice_mn_18664053.mp3	You should worship eight horses and make them a symbol of art,	dev_dup
common_voice_mn_18664054.mp3	When the child doing its homework, it is not important to glue it right or not.	dev_dup
common_voice_mn_18664056.mp3	It's funny to say "I don't think it's important"".	dev_dup
common_voice_mn_18664057.mp3	What an unfortunate day without luck.	test_dup
common_voice_mn_18664058.mp3	In the end, they put a gallbladder in the queen’s mouth and popped it.	test_dup
common_voice_mn_18664060.mp3	This process will be complete after going through three stages at least.	train
common_voice_mn_18664061.mp3	There is no space to wiggle.	dev_dup
common_voice_mn_18664063.mp3	As for time, we really did lost it.	train
common_voice_mn_18664066.mp3	I did not come for three days just to hear these words from you.” I whispered to myself.	train
common_voice_mn_18664068.mp3	The wolf seems to have gone after all.	test_dup
common_voice_mn_18664070.mp3	On the report that sent to our center said there are not that many kids late for their exam of the Mongolian language.	dev_dup
common_voice_mn_18664071.mp3	Even if he was very drunk, he stood strong on his leg.	train
common_voice_mn_18664072.mp3	Will spend my lifetime by praying every morning to the God and worshipping to the sky in the evening.	dev_dup
common_voice_mn_18664074.mp3	He seemed to have fun sitting around and smoking.	dev_dup
common_voice_mn_18664075.mp3	Prince was furious than ever before after laughing stopped.	train
common_voice_mn_18664080.mp3	There are crucial moments to find the correct answer more than this.	test_dup
common_voice_mn_18664082.mp3	Why do not you help me.	train
common_voice_mn_18664083.mp3	The Ganbold took the thawed leather and started to salt it.	test_dup
common_voice_mn_18664084.mp3	Let's pray for our farm animals and mother earth and live without damaging nature.	test_dup
common_voice_mn_18664087.mp3	Because, the project cost will not only be limited by the product price.	test_dup
common_voice_mn_18664089.mp3	They are still talking like that!	train
common_voice_mn_18664091.mp3	It is not fair for someone like Steven to suffer greatly.	dev_dup
common_voice_mn_18664094.mp3	When we lost connection on the phone, her voice disappeared.	train
common_voice_mn_18664095.mp3	It is true that I was among them.	test_dup
common_voice_mn_18664096.mp3	Histories and myths are not considered as a fact in anthropology.	dev_dup
common_voice_mn_18664097.mp3	I think it’s good deed from people who built society from corruption and disease.	test_dup
common_voice_mn_18664098.mp3	Tuman has finished the school with good grades and sent to its home town for work”’ that he is so happy about it.	dev_dup
common_voice_mn_18674548.mp3	When the solution is ready, the coding will be regulated and it will boost digital development of the Mongolian script.	train
common_voice_mn_18674549.mp3	By the morning, they came by the ocean.	train
common_voice_mn_18674550.mp3	I’ll be waiting here having some snack.	train
common_voice_mn_18674551.mp3	Get out of here if you don’t apologize!	train
common_voice_mn_18674552.mp3	He collected all the information according to that, and showed it during the court proceedings.	train
common_voice_mn_18674553.mp3	I prefer to give my last coin to alcohol instead of getting into that.	train
common_voice_mn_18674554.mp3	Mongolia attaches great importance to relations with Hungary, member of European Union, the third neighbor.	train
common_voice_mn_18674555.mp3	Three types of contest, themed welding electricity, semi-automatic and argon are being organized.	train
common_voice_mn_18674556.mp3	I don’t remember what happened after that day.	train
common_voice_mn_18674557.mp3	Eventually by time the men’s movement activities make a change in law and workplaces.	train
common_voice_mn_18674558.mp3	When it comes to writing such stories, there is no English writer, who can beat Jeremy Curtain.	train
common_voice_mn_18674559.mp3	It was mid day when we left Kharaa river and arrived to Boroo river.	train
common_voice_mn_18674560.mp3	Yet, each day and month passes by, I think about it even more.	dev_dup
common_voice_mn_18674561.mp3	When I was eighteen, graduating the high school was the last stop.	dev_dup
common_voice_mn_18674562.mp3	Time is not ready to bring it.	train
common_voice_mn_18674563.mp3	I think doing this is rich.	train
common_voice_mn_18674564.mp3	He said, this code would be great source for legislators, strategy makers and researchers.	train
common_voice_mn_18674565.mp3	Lieutenant is sitting thinking deeply about something.	dev_dup
common_voice_mn_18674566.mp3	You better tell me the truth, Styovyelis.	train
common_voice_mn_18674567.mp3	They were told to send him to the small tent.	train
common_voice_mn_18674568.mp3	Even after observing thoroughly the house, he/she could not learn anything.	train
common_voice_mn_18674569.mp3	He had chance to wrestle for the medal after winning against judoka from Morocco for penalty round.	train
common_voice_mn_18674570.mp3	The first tea was planted in Shiga prefecture, then it spread through center of Japan and the North part of Japan.	train
common_voice_mn_18674571.mp3	I might be touched with his vulnerable point.	train
common_voice_mn_18674572.mp3	There is no way other than suspecting them spending it on unnecessary things by not giving it to them.	train
common_voice_mn_18674573.mp3	Have you ever though about it?	train
common_voice_mn_18674574.mp3	No, if you have left it, it must have been left at Sevjid’s place, but who knows” he said	train
common_voice_mn_18674576.mp3	Because human is more of a social and cultural product rather than a product of nature.	train
common_voice_mn_18674577.mp3	UNESCO registered the Famous home of the yeti in the Shennonjia forest of the Hubei county.	train
common_voice_mn_18674579.mp3	Where ever they go, they will be silent for them.	train
common_voice_mn_18674583.mp3	To avoid from hand over ball, he just threw ball to nearest player.	train
common_voice_mn_18674584.mp3	Because, I wanted to test my strength.	train
common_voice_mn_18674585.mp3	The swab is taken from the uterus to check if there an inflammation and any change on cells.	train
common_voice_mn_18674586.mp3	They met in different places in different time period and got training from people like them.	train
common_voice_mn_18674587.mp3	I am satisfied with their movement, and my whole body was shook.	train
common_voice_mn_19499358.mp3	Zur wore overshoes made of tanned skin and sneaked up and killed with pointed boots of his.	train
common_voice_mn_18583396.mp3	If you are married it’s weird to read someone’s letters without permission.	train
common_voice_mn_18583397.mp3	They praised that they were the first one to land, and the families of Konekbai town has celebrated it.	train
common_voice_mn_18583398.mp3	Then when did they arrested the Dandar hero?	train
common_voice_mn_18583399.mp3	This thought was right.	train
common_voice_mn_18583400.mp3	Mongolian used to know nine ancestors because of they greet like this.	train
common_voice_mn_18583401.mp3	This negative side can be eliminated by hiring herders but the consequences is not that good.	train
common_voice_mn_18583402.mp3	You will become free soon.	train_covost
common_voice_mn_18583403.mp3	Melone’s wish came true, when one good morning, he arrived at renowned scientists laboratory in Paris.	dev_dup
common_voice_mn_18583404.mp3	You left it this way about three thousand years ago.	dev_dup
common_voice_mn_18583405.mp3	Can’t you do George’s achievements?	train
common_voice_mn_18583406.mp3	Can’t you see that nobody is taking care of you?	train
common_voice_mn_18583407.mp3	But Batbold did not want to study for some construction related profession, he was thinking about something else.	train
common_voice_mn_18583408.mp3	You change every time when you replace your bad habit with good habit.	train
common_voice_mn_18583409.mp3	The old man has seven brown sheep, flying brown horse, and not flying brown horse.	train
common_voice_mn_18583410.mp3	I was finally relieved and started solving my problems after everything has been resolved.	train_covost
common_voice_mn_18583411.mp3	But the two tank divisions ignored the damage and moved forward.	train
common_voice_mn_18583412.mp3	What does it mean?	train
common_voice_mn_18583413.mp3	She is very polite and never cries.	train
common_voice_mn_18583414.mp3	They said that we need to go to some wise man for serious issues like this.	train
common_voice_mn_18583415.mp3	The girl was very sad that she lost the person she loves very much.	train
common_voice_mn_18583416.mp3	It’s not a reason to fight because of ladies.	train
common_voice_mn_18583417.mp3	After that her eyes were covered in tears without knowing why.	train
common_voice_mn_18583418.mp3	Davaa is lying that he did not go out from the apartment on October third.	train
common_voice_mn_18583419.mp3	the sound of high heels clacked, and the lawyer of another party stepped in front of the witness.	train
common_voice_mn_18583420.mp3	The mankind couldn’t be happy since not knowing each other’s unconscious thoughts.	train
common_voice_mn_18583425.mp3	When I was about to jump over, the big man grabbed me suddenly.	train
common_voice_mn_18583426.mp3	Butterfly" center showed its result after a year.	train
common_voice_mn_18583427.mp3	There are praying and mantra that should be read by monks every morning.	train
common_voice_mn_18583428.mp3	Make a decision to tighten discipline today.	train
common_voice_mn_18583429.mp3	the eight horses of happiness were made from a wrong explanation.	train
common_voice_mn_18583430.mp3	In reality, it is always a lie.	train
common_voice_mn_18583431.mp3	It looks like they are willing to do anything.	train
common_voice_mn_18583432.mp3	Both guys were happy.	train
common_voice_mn_18583433.mp3	There are so many things to do.	train
common_voice_mn_18583434.mp3	The Ministry of Health is warning people to do prevention from getting a flu and meningococcal infection.	train
common_voice_mn_18583440.mp3	I will give you only three day period.	train
common_voice_mn_18583441.mp3	As I haven’t seen it for a long time since winter, I felt so excited.	train
common_voice_mn_18583442.mp3	I don't think their technique orders are a coincidence.	train
common_voice_mn_18583443.mp3	The black sleeves were torn and a dirty brown elbow appears.	train_covost
common_voice_mn_18583444.mp3	We wish you too success in your business and good health.	train
common_voice_mn_18583445.mp3	Now she said there is no place from left side.	train
common_voice_mn_18583446.mp3	In other words, the Setsen khundlen khan title had a big reward.	train_covost
common_voice_mn_18583447.mp3	I’m sure that we will win this year’s grand winner and runner up of the wrestling tournament.	train
common_voice_mn_18583448.mp3	Are they our parents?	train
common_voice_mn_18583449.mp3	You always think seriously.	train_covost
common_voice_mn_18583460.mp3	When they faced with a dead-end and said one word, then they came back to the earth.	train
common_voice_mn_18583461.mp3	And the couple moved here and founded their laboratory.	train
common_voice_mn_18583462.mp3	If this doesn't get liked by the queen, then something unfortunate will happen to you.	train
common_voice_mn_18583463.mp3	When the vessel was bombed, the net was released and I flew away without hurting.	dev_dup
common_voice_mn_18583464.mp3	And then he thought about his qualities.	train
common_voice_mn_18583465.mp3	I can understand as well.	train
common_voice_mn_18583466.mp3	I was shocked when I saw not just us, but schools have this too.	train
common_voice_mn_18583467.mp3	But he was chasing after you and didn’t notice.	train
common_voice_mn_18583469.mp3	Chinuuhei was terrified when he was listening to him.	train
common_voice_mn_18583470.mp3	It doesn't mean Mongolia will have that type of weapon.	train
common_voice_mn_18583471.mp3	Elders were talking about him as a myth.	train
common_voice_mn_18583472.mp3	And suddenly Chuluun was standing all alone, as if there was no any joyful party.	train
common_voice_mn_18583473.mp3	When things get rare, its value increases and people miss it more.	train_covost
common_voice_mn_18583474.mp3	By near the two of them, the machine gun was shooting continuously with a lot of noise.	train
common_voice_mn_18583475.mp3	When they went to party, resident-doctors who came from town were conducting seminar themed “Hygiene”.	train
common_voice_mn_18583481.mp3	You can not say that Mongolians are not related to this, but it is only related to Knunnu’s.	train
common_voice_mn_18583482.mp3	How could you loose the half of your army to that little kid?	train
common_voice_mn_18583483.mp3	Until now something I wasn’t even aware of was making me worry.	dev_dup
common_voice_mn_18583484.mp3	At that time the guys has entered the room aggressively.	train
common_voice_mn_18583485.mp3	It was funny that people stopped their cars, thinking other country president was passing.	train
common_voice_mn_18583486.mp3	He was sure about who is the next person.	train
common_voice_mn_18583487.mp3	But we don’t have enough methodology to make sure his wish.	train
common_voice_mn_18583488.mp3	Our countries drink is so nice.	train
common_voice_mn_18583489.mp3	I finally found the thing I've been searching for many years.	train
common_voice_mn_18583491.mp3	I do not want hear this kind of a command.	train
common_voice_mn_18583492.mp3	Isabela stared into between two woods.	train
common_voice_mn_18583493.mp3	When the queen heard the words of Abdul Rakhman, she became shocked.	train
common_voice_mn_18583494.mp3	But we have a solution not to make people unemployed.	train
common_voice_mn_18583495.mp3	Getting approval from not authority, but the hospital’s board was enough for doctor Wood.	train
common_voice_mn_18583501.mp3	Even the first listeners said that the music was so nice.	train
common_voice_mn_18583503.mp3	The answer is consists of two parts and its simple.	train
common_voice_mn_18583504.mp3	You are my only ancestor.	train
common_voice_mn_18583505.mp3	Later I heard that they had a real history.	train
common_voice_mn_18583506.mp3	The Russian lady brought me my clothes.	train
common_voice_mn_18583507.mp3	A blind man’s eyes are on his fingers.	train
common_voice_mn_18583508.mp3	Suspect’s response was explaining everything, he said.	train
common_voice_mn_18583509.mp3	It was good to see you.	train
common_voice_mn_18583510.mp3	So I did my best to comb the goat’s wool without making noises.	train
common_voice_mn_18583511.mp3	But then, all of these signs became more clear on the current situation of Mongolia.	dev_dup
common_voice_mn_18583512.mp3	where they are standing got cleansed and became a golden road.	train
common_voice_mn_18583513.mp3	In this coffin, shovel becomes the monument.	train
common_voice_mn_18583514.mp3	Poem is a collection of phrases, that touches people’s heart with its every rhyme.	train
common_voice_mn_18583515.mp3	However, they are actually pretty good.	train
common_voice_mn_18583516.mp3	The disagreements regarding the vote was led to some changes on the situation.	dev_dup
common_voice_mn_18583518.mp3	Then why are you meeting this time at such a place?	train
common_voice_mn_18583519.mp3	Quick, gather the things that you are taking with you.	train
common_voice_mn_18583520.mp3	Don't mix the bread with any meal when you are eating.	train
common_voice_mn_18583521.mp3	Think about what you really want before helping for your friends.	train
common_voice_mn_18583522.mp3	he is our lord.	train
common_voice_mn_18583523.mp3	What did you two people do?	dev_dup
common_voice_mn_18583524.mp3	On the left side, it seems like a travel camp, full of woods.	train
common_voice_mn_18583525.mp3	However, we have a friendly relation.	train
common_voice_mn_18583531.mp3	It's theft, but it's not that serious.	train_covost
common_voice_mn_18583532.mp3	Talking about good memories while holding hands of my wife.	train
common_voice_mn_18583533.mp3	Who is giving more attention?	train
common_voice_mn_18583534.mp3	The cold is coming from the north, and it's freezing the cheeks.	train
common_voice_mn_18583535.mp3	Today’s Kabul city has different side of colors.	train
common_voice_mn_18583541.mp3	While then his mom died and there were no one to take care of him.	train
common_voice_mn_18583542.mp3	Something like, if they do that, I will do this.	train
common_voice_mn_18583543.mp3	I will go to the city and take an exam in July.	train
common_voice_mn_18583544.mp3	But later when he returned home after work, he asked: “Tseregmaa you will return home right ?”.	train
common_voice_mn_18583545.mp3	You know that my job is always this messy.	train
common_voice_mn_18583546.mp3	The air route is long, how many hours left until Moscow?	train
common_voice_mn_18583547.mp3	Even the elderly people like the new era which gives them the opportunity to know themselves more.	train
common_voice_mn_18583548.mp3	China has banned illegal manufacturers and stopped their factories from the north east region.	train
common_voice_mn_18583549.mp3	My/his/her hoppy is to watch sci-fi movies and study physical phenomena.	train
common_voice_mn_18583550.mp3	The prestige will be yours if you can do it.	train
common_voice_mn_18583552.mp3	On the first day of spring, I took my chain spear and went to the Coral Bay.	train_covost
common_voice_mn_18583553.mp3	The situation made me understand that it was my fault without any doubt.	train
